trans_id,lang,translation,category,station_sid,course_sid
井手橋,zh-tw,井手橋,stop_name,cd89c34a-851f-4044-833d-909418ed083a,
貫道橋,ja,貫道橋,stop_name,524167f1-c01c-490b-8180-29116394a2f2,
貫道橋,ja-Hrkt,かんどうばし,stop_name,524167f1-c01c-490b-8180-29116394a2f2,
貫道橋,en,Kandobashi,stop_name,524167f1-c01c-490b-8180-29116394a2f2,
貫道橋,ko,간도바시,stop_name,524167f1-c01c-490b-8180-29116394a2f2,
貫道橋,zh-cn,贯道桥,stop_name,524167f1-c01c-490b-8180-29116394a2f2,
貫道橋,zh-tw,貫道橋,stop_name,524167f1-c01c-490b-8180-29116394a2f2,
中野東一丁目,ja,中野東一丁目,stop_name,0055e1f3-2634-43af-a746-cc9a7c6c29e2,
中野東一丁目,ja-Hrkt,なかのひがしいっちょうめ,stop_name,0055e1f3-2634-43af-a746-cc9a7c6c29e2,
中野東一丁目,en,Nakano-higashi-itchome (Nakano-higashi 1),stop_name,0055e1f3-2634-43af-a746-cc9a7c6c29e2,
中野東一丁目,ko,나카노 히가시 1초메,stop_name,0055e1f3-2634-43af-a746-cc9a7c6c29e2,
中野東一丁目,zh-cn,中野东一丁目,stop_name,0055e1f3-2634-43af-a746-cc9a7c6c29e2,
中野東一丁目,zh-tw,中野東一丁目,stop_name,0055e1f3-2634-43af-a746-cc9a7c6c29e2,
才の瀬橋,ja,才の瀬橋,stop_name,38d3569b-36c8-412b-b72d-32d1982d7049,
才の瀬橋,ja-Hrkt,さいのせばし,stop_name,38d3569b-36c8-412b-b72d-32d1982d7049,
才の瀬橋,en,Sainosebashi,stop_name,38d3569b-36c8-412b-b72d-32d1982d7049,
才の瀬橋,ko,사이노세바시,stop_name,38d3569b-36c8-412b-b72d-32d1982d7049,
才の瀬橋,zh-cn,才之濑桥,stop_name,38d3569b-36c8-412b-b72d-32d1982d7049,
才の瀬橋,zh-tw,才之瀨橋,stop_name,38d3569b-36c8-412b-b72d-32d1982d7049,
山王橋,ja,山王橋,stop_name,1a8b96c3-e42d-4e5b-94fc-2d228faf90df,
山王橋,ja-Hrkt,さんのうばし,stop_name,1a8b96c3-e42d-4e5b-94fc-2d228faf90df,
山王橋,en,Sannobashi,stop_name,1a8b96c3-e42d-4e5b-94fc-2d228faf90df,
山王橋,ko,산노바시,stop_name,1a8b96c3-e42d-4e5b-94fc-2d228faf90df,
山王橋,zh-cn,山王桥,stop_name,1a8b96c3-e42d-4e5b-94fc-2d228faf90df,
山王橋,zh-tw,山王橋,stop_name,1a8b96c3-e42d-4e5b-94fc-2d228faf90df,
瀬野川中学校入口,ja,瀬野川中学校入口,stop_name,b408df58-de7d-4447-a3e9-689aa3b14f9b,
瀬野川中学校入口,ja-Hrkt,せのがわちゅうがっこういりぐち,stop_name,b408df58-de7d-4447-a3e9-689aa3b14f9b,
瀬野川中学校入口,en,Senogawa Chugakko-iriguchi (Senogawa Junior High School),stop_name,b408df58-de7d-4447-a3e9-689aa3b14f9b,
瀬野川中学校入口,ko,세노가와 중학교,stop_name,b408df58-de7d-4447-a3e9-689aa3b14f9b,
瀬野川中学校入口,zh-cn,濑野川中学入口,stop_name,b408df58-de7d-4447-a3e9-689aa3b14f9b,
瀬野川中学校入口,zh-tw,瀨野川中學入口,stop_name,b408df58-de7d-4447-a3e9-689aa3b14f9b,
権現,ja,権現,stop_name,cd9d2c37-9d97-45b7-8690-2984a9de807b,
権現,ja-Hrkt,ごんげん,stop_name,cd9d2c37-9d97-45b7-8690-2984a9de807b,
権現,en,Gongen,stop_name,cd9d2c37-9d97-45b7-8690-2984a9de807b,
権現,ko,곤겐,stop_name,cd9d2c37-9d97-45b7-8690-2984a9de807b,
権現,zh-cn,权现,stop_name,cd9d2c37-9d97-45b7-8690-2984a9de807b,
権現,zh-tw,權現,stop_name,cd9d2c37-9d97-45b7-8690-2984a9de807b,
平原橋,ja,平原橋,stop_name,c0d67eef-eb9c-4709-9e0a-0f8a0844dd5d,
平原橋,ja-Hrkt,ひらはらばし,stop_name,c0d67eef-eb9c-4709-9e0a-0f8a0844dd5d,
平原橋,en,Hiraharabashi,stop_name,c0d67eef-eb9c-4709-9e0a-0f8a0844dd5d,
平原橋,ko,히라하라바시,stop_name,c0d67eef-eb9c-4709-9e0a-0f8a0844dd5d,
平原橋,zh-cn,平原桥,stop_name,c0d67eef-eb9c-4709-9e0a-0f8a0844dd5d,
