trans_id,lang,translation,category,station_sid,course_sid
松原池,zh-tw,松原池,stop_name,93b9ddc3-d81b-4f66-a09e-5f83aeb3ce83,
扇ノ池,ja,扇ノ池,stop_name,b04d6428-6a03-49cf-b9c3-7dab1dc57037,
扇ノ池,ja-Hrkt,おうぎのいけ,stop_name,b04d6428-6a03-49cf-b9c3-7dab1dc57037,
扇ノ池,en,Oginoike,stop_name,b04d6428-6a03-49cf-b9c3-7dab1dc57037,
扇ノ池,ko,오기노이케,stop_name,b04d6428-6a03-49cf-b9c3-7dab1dc57037,
扇ノ池,zh-cn,扇之池,stop_name,b04d6428-6a03-49cf-b9c3-7dab1dc57037,
扇ノ池,zh-tw,扇之池,stop_name,b04d6428-6a03-49cf-b9c3-7dab1dc57037,
三升原,ja,三升原,stop_name,4c7f00de-beda-4fd7-bace-e769d7aa3b22,
三升原,ja-Hrkt,さんじょうばら,stop_name,4c7f00de-beda-4fd7-bace-e769d7aa3b22,
三升原,en,Sanjobara,stop_name,4c7f00de-beda-4fd7-bace-e769d7aa3b22,
三升原,ko,산조바라,stop_name,4c7f00de-beda-4fd7-bace-e769d7aa3b22,
三升原,zh-cn,三升原,stop_name,4c7f00de-beda-4fd7-bace-e769d7aa3b22,
三升原,zh-tw,三升原,stop_name,4c7f00de-beda-4fd7-bace-e769d7aa3b22,
東広島運動公園,ja,東広島運動公園,stop_name,4b2312f3-15e4-4e4a-a49c-166cc55bf499,
東広島運動公園,ja-Hrkt,ひがしひろしまうんどうこうえん,stop_name,4b2312f3-15e4-4e4a-a49c-166cc55bf499,
東広島運動公園,en,Higashi-hiroshima Undo Koen (Higashi-Hiroshima Sports Park),stop_name,4b2312f3-15e4-4e4a-a49c-166cc55bf499,
東広島運動公園,ko,히가시히로시마 운동 공원,stop_name,4b2312f3-15e4-4e4a-a49c-166cc55bf499,
東広島運動公園,zh-cn,东广岛运动公园,stop_name,4b2312f3-15e4-4e4a-a49c-166cc55bf499,
