region_id,region_nm,admin_area_m2,uncovered_area_m2,uncovered_ratio,population,pop_density,bus_stop_cnt,subway_cnt,pop_norm,unc_norm,bus_sub_inv_norm,vulnerability_score,rank
11170670,오류1동,726889.696205976,73759.9966622124,0.1014734381945501,23441.0,32248.3591696939,14,0.0,0.6537889239164661,0.1168806552264902,0.8761904761904762,0.5434638182600328,48
11250730,천호2동,1849737.093643361,781891.4179802769,0.4227040808487077,35486.0,19184.347938930336,25,0.0,0.387036831616132,0.4868853447321325,0.7714285714285715,0.542965746766356,49
11100640,도봉1동,8445069.213435125,6849521.193106982,0.8110675022307915,19630.0,2324.433288097977,36,0.0,0.0427767548547219,0.9342159167987978,0.6666666666666667,0.5424075816456615,50
11100600,창2동,653945.315865473,0.0,0.0,27820.0,42541.78342600594,25,0.0,0.8639688149778244,0.0,0.7714285714285715,0.5396811375141106,51
11080650,정릉4동,3568232.2006509183,2527915.62163551,0.7084504257246395,24078.0,6747.879242726323,34,0.0,0.1330984365137168,0.8160179789653471,0.6857142857142857,0.5394941313938054,52
11060720,휘경1동,521397.6391108827,0.0,0.0,19199.0,36822.18437494125,13,0.0,0.7471811770127171,0.0,0.8857142857142857,0.5388555026999109,53
11070610,중화1동,641000.8766084402,101320.28087445525,0.1580657446375809,18180.0,28361.89569067528,14,0.0,0.5744318071500825,0.18206565314839,0.8761904761904762,0.5387870190413531,54
11030630,이촌1동,2870622.3111838945,1611270.9652399651,0.5612967470372127,25395.0,8846.513838153323,21,0.0,0.1759501425797485,0.6465212250365087,0.8095238095238095,0.538558408456222,55
11060840,전농2동,976821.1580549818,310051.89812495606,0.3174090728566143,17870.0,18294.034535024028,12,0.0,0.3688576553202801,0.3656028717503963,0.8952380952380953,0.5378005453618946,56
11210790,성현동,677719.1187233211,0.0,0.0,29888.0,44100.86594030672,29,0.0,0.8958034877603501,0.0,0.7333333333333334,0.5376151509609156,57
