service_id,date,exception_type
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261124,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261124,1
c3437b83-69eb-487a-bad1-21c84562626e,20261124,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261125,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261125,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261125,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261125,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261125,1
c3437b83-69eb-487a-bad1-21c84562626e,20261125,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261126,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261126,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261126,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261126,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261126,1
c3437b83-69eb-487a-bad1-21c84562626e,20261126,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261127,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261127,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261127,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261127,1
